signal_id,ticker_symbol,signal_date,reasoning_summary,proof_segments_text,show_segment_heuristic,section_raw
4ee5a711-04db-4a65-9239-ffd08372e761,SNY,2022-01-20,"Low volatility, low beta, 10% yield makes it a good holding.","I, I think that's right. We had Hudson on a bunch of times, I feel the same way. A few points, 10% yield is fine. Is it gonna... Is it a house on fire, great kind of stock? No. It's good. It's good.",Lightning Round,Lightning Round
f59d9810-4f60-410e-9940-1d048c4b636c,SNY,2020-09-24,"Sanofi's vaccine progress, acquisitions, and Dupixent blockbuster potential drive ongoing appeal.","Now, just so you know, I have liked this stock for a very long time and I like what's happening at the company now.",Late Show/Closing,
c50ae00b-e906-4a9d-be41-ad30e81f7605,SRPT,2019-08-15,Remains bullish despite pullback.,"Yeah. Yeah, I am. I think it's good. / it's really been a good stock",Mid-Show/Interview,
8ce482cc-b152-41fc-90c5-f926c62593e0,SRPT,2019-03-14,Promising muscular dystrophy prospects outweigh recent dilution.,"I like Sarepta. I, I mean, it's got that muscular dystrophy, uh, possible, uh, prospect there. Um, but the stock is, uh, uh... Look, that stock is in for some heavy selling, but I like the company. I'm not gonna back away from it.",Lightning Round,Lightning Round
544edf5f-15e7-406a-9d94-10f6bd3fcc70,SRPT,2019-02-25,Sarepta is a strong company likely to attract acquisition interest.,"I, I, I suggest you just sit on your hands on this one, uh, because I do think no matter what happens, this is the kind of company that's getting bought up by people. I mean, Sarepta's a good company.",Lightning Round,Lightning Round
b4f8fb11-7a51-4e05-8a34-551ba0e77593,SRPT,2020-08-05,Proprietary drugs and great scientists support long-term holding.,I really think you should own it.,Lightning Round,Lightning Round
88d2a96a-53e6-4db9-8ae2-289f6f7a591f,SDGR,2023-05-25,Schrodinger nearing profitability in drug development.,"...and they're about to turn profitable, which is what I like because I'm tired of all these companies losing money. I'm okay with that one.",Lightning Round,Lightning Round
b4c5daf0-44bd-4270-a4fd-11e667d96842,SCHW,2019-03-12,Bullish outlook for 2019 supports holding.,"I wouldn't give up on it because I'm generally a bullish for 2019, not bearish. And therefore, it would be ill-advised for me to tell you to dump the stock here.",Lightning Round,Lightning Round
843ac6bf-91a6-4599-9127-4d9e481323dd,SCHW,2023-07-24,"Cash sorting complete, core business thriving with potential for more gains.",I think it's even going to get better.,Mid-Show/Interview,
7b73fe6b-025a-4c69-9166-6672d17dd612,SCHW,2024-05-23,"Unfairly maligned during banking crisis, strong long-term outlook affirmed.","I've been recommending the retail brokerage titan the whole way / where we have our account for our travel trust. / there were people, by the way, just so you know, who actually counted this company out, and that is just ridiculous.",Mid-Show/Interview,
dd688528-24c5-4e1c-a848-83009b5dfdc6,SCHW,2019-12-10,Terrific 2020 play as asset gatherer.,"No, no, it's digesting what's going to be a great move. / I think it's a terrific 2020 play. / I would, I would stay long.",Mid-Show/Interview,
fc3e513f-77e1-459d-940a-de9cb8699d1b,SCHW,2024-04-02,Schwab has recovered strongly and is in good hands.,"By the way, here's a twofer. Do you see Schwab? Schwab came all the way back from a recommended 53. I think you're in good hands there.",Lightning Round,Lightning Round
6c82a3f4-7799-4e72-8c85-92b1e7efabc4,SCHW,2024-04-19,Thriving brokerage business with strong asset growth despite bank concerns.,"I started recommending this stock... Those were good calls, as Schwab's now trading at $73 and change.",Mid-Show/Interview,
97b04a90-1c44-4c68-bbdb-3597b96ca20d,SCHW,2024-01-12,Stock crushing it post-buy call; expects terrific earnings story.,"I disagreed vehemently, and I told you to buy it, and now I feel vindicated because the stock's crushing it. I think Schwab will tell a terrific story next week and the investor is back.",Monologue/Top of Show,
aaaee20b-35ea-4378-98eb-e90ef196eaab,SMG,2018-05-10,Core garden business intact; temporary weather and perception issues.,"Well, you know, this is s- this is Scotts weekend. Let's give him that. Right now, the stock was up a lot more at one point. But, uh, you know, uh, a lot of the problem is, is cannabis. People looked at it as a cannabis play, and it really, in the end, is a garden play. So... And the weather's been really bad for them. But I say hold here, not sell.",Lightning Round,Lightning Round
a4e6e2e8-7070-4ef9-8f29-fd24034258f7,SMG,2021-08-09,Benefiting from cannabis legalization and stay-at-home trends.,"Jim, I'm calling about Scotts Miracle-Gro. / I bought this stock about a year and a half ago when you recommended it as a play on the stay-at-home economy. / And it's, it's been all over the place for the last year. And now I'm kind of right back to where I'm started. / It, it is perfect. You know, it- it's great. And remember, as state after state allows you to grow your cannabis, they have the right product. So I want you to stay in it. If not, even buy more.",Mid-Show/Interview,
d923166c-fe12-4f3d-aa3f-d038710a1cde,SMG,2018-04-20,Well-run company with yield and seasonal upside as cannabis exposure.,"I'm not gonna back away from it here. I think it's the right thing to be in. / The core business isn't, uh, wasn't doing that well, but this is the growing season. We get good weather, it's gonna go higher. It yields 2.5%. It's a very well-run company.",Mid-Show/Interview,
3e9d970f-1963-4dbf-a187-5f5d14fc14a6,SE,2021-11-17,"Long-term view on Sea Limited's multiple strong businesses, expects much higher stock price.","We take a long term view on Sea Limited, I have had that one for some time as a long term view, I think it can go much, much higher. I think you've got a winner there. I'd stick with it. If not, right here, buy more.",Mid-Show/Interview,
199d67af-ded6-493b-a38f-ae3ad1b60275,SE,2021-08-19,Dominant e-commerce and payments growth in Southeast Asia.,"You bet. Come on, man. That's the Singapore e- That company is on fire. That is basically the Amazon meets PayPal of everything in Southeast Asia. We have liked them from the beginning.",Lightning Round,Lightning Round
8cef8435-5595-4582-8c59-cb7cc813381f,847,2019-06-19,Yield is safe; positive but prefers alternatives.,"Well, look, I've known Seagate and used to trade it, uh, forever. I once had a f- I had a almost 5% position in Western Digital's a competitor. I'm not gonna disagree with you, and I think that the yield is safe. It's just, it's- it's there's some better fish to fry including Micron.",Lightning Round,Lightning Round
6462a20e-e544-45c3-8017-576d50b48286,847,2022-12-01,"Not high quality in current cycle, but yield provides value while holding.","No, I don't want you buying any more because it's just not a high quality enough stock during this period in the cycle, so I think you could either collect that 5% yield",Lightning Round,Lightning Round
0fa9f252-eecb-4443-92c1-b4bc292bbb47,SRE,2022-10-13,Strong growth profile and leadership.,I think Sempra Energy has replaced Dominion as one of my absolute favorites.,Investing Club,Investing Club
795412fd-9f6a-4312-81d0-1b79cd0844e6,SRE,2022-12-13,"Strong regulated utility business with upside from natural gas exports to Mexico and Europe, trading at reasonable valuation with good yield.","I keep thinking, ""I gotta put this in my charitable trust."" Get all this from a stock that's trading at 18 times next year's earnings, solid 2.8% yield. I definitely think it's worth sticking with Sempra, especially as they build out more liquefied natural gas export capacity.",Mid-Show/Interview,
f8a3d5d7-820a-4c67-8c63-55f4980740f4,SRE,2022-07-20,3% yield and growth in utilities sector.,"I'm inclined though to stay positive here. You get a 3% yield and you got a growth company, and that's what I want out of all equities.",Mid-Show/Interview,
65139cd1-c84d-44c5-aa28-3d928b5a8b62,SRE,2024-02-29,Massive $48B capital plan supports 9-10% growth in key markets like Texas and California.,"That's a terrific way to view Sempra, which, you know, I long think is really the only utility that I want to own, because you've got a great plan going forward. No, I mean it. That's sheer growth, utility. I love that.",Late Show/Closing,
65419b34-713c-4470-844a-edc4b529981e,SRE,2022-05-06,"Well-run utility with LNG growth, recommended recently, cheap with yield.","Take Sempra, diversified utility in California and Texas with a big natural gas pipeline business and a growing liquified natural gas export division. Sempra's always been a well-run utility, exactly the kind of stock that's worth when we're worried about a Fed-mandated recession... That's why I recommended this fabulous stock about a month ago, up 24% for this miserable year... Given its relative cheapness and a 2.8% yield... I wouldn't be surprised if it didn't have more room to run.",Mid-Show/Interview,
b6abd77e-f5e9-4302-a961-780083745c7d,SRE,2023-05-22,"Growth utility insulated from nat gas prices, strong LNG prospects, attractive yield.","While Sempra's been putting up a series of solid results, the stock's currently down 5% year to date, in large part because of natural gas prices, they're, they're not good, but you know what? That's a mistake. The company's set up so that current natural gas prices mean nothing to the bottom line. ... I'm convinced the use of liquified natural gas is unstoppable. Europeans did it just too badly. Doesn't hurt that Sempra pays you to wait with a 3.2% yield. ... Jeff is the chairman and CEO of Sempra SRE, which we've been recommending like mad and are going to be right on. / Uh, you've been a remarkable steward and a great leader. ... Jeff Martin, you are my hero.",Mid-Show/Interview,
8976155e-68fa-4ffc-8b67-459d0decd05b,601888,2022-10-11,Reliable death care business.,"The de- no, no. The death care business is, um, uh, a very reliable business. And I think that that is a good stock to own, SCI. I have for many, many years.",Lightning Round,Lightning Round
42c8c6ba-496a-44b9-b9c6-95574074eb05,601888,2018-09-25,"Company back on track with recent gains, expected to continue higher; advises staying in.","Uh, death and taxes, right? Death is ... this company is finally back on track. It had been off track for a long time. If those who waited can stay in it, it's up nicer this year. I think it'll continue to go higher.",Lightning Round,Lightning Round
598e1b4c-de83-407e-af7f-c177bc93c720,601888,2021-05-04,SCI is a consistent stock like death and taxes.,"Well, I mean that's death and taxes, right? You can't invest in taxes, you can't invest in death. It's SCI, I think it's a good stock to always have.",Lightning Round,Lightning Round
d9cc10df-ea9f-4cd0-a4e1-a73f2938bd8d,601888,2021-11-05,"Long-term secular play, hold and buy on pullback.","Well, SCI is just a long-term unfortunate secular play, don't forget the baby boomers. Uh, so the answer is you need to hold onto it and if it pulls back- ... it's only 14 times earnings, I'd buy some more.",Lightning Round,Lightning Round
4583cb7b-2bea-479f-a9d5-03a26176b9cd,NOW,2022-05-16,"Strong business performance and contracts, stock undervalued in bear market.","All right. Now ServiceNow is a really t- a real tough one, John, because I can tell you they had the best quarter of any of the large cap tech companies I deal with. The best. I will tell you that Bill McDermott continues to win gigantic contracts but I will also tell you as part of the bear market that we're in, the stock gets no credit. One day it will be, which is why I would never tell you to sell ServiceNow. But understand, its stock is not a reflection of the business, which is quite good, and I think will remain so.",Monologue/Top of Show,
468a06d4-f87f-421c-9d60-05520ecc0e96,NOW,2018-02-01,Solid quarter with 40% subscription billings growth; robust guidance; taking share in suite.,ServiceNow is the Cramer fav cloud-based software company,Late Show/Closing,
82d8c177-e80d-4339-ad3a-d7955103d361,NOW,2020-03-05,ServiceNow led by strong CEO Bill McDermott; resilient despite short-term issues.,"I am a big fan and I think that Bill McDermott is a bankable guy. Now understand, even the best ones, like a Splunk, great quarter, down 14 today. Like a Costco, getting hit in the after hours. Anything can have a short-term problem, but I am with Bill McDermott. I am with ServiceNow.",Lightning Round,Lightning Round
98847288-6af4-4d78-9d1c-e6a514eb4e41,NOW,2019-10-24,Riding digitization wave with huge deals and no slowdown seen.,"Last night, John Donahoe, the outgoing CEO of ServiceNow, symbol NOW, came on this show and told us that his company's riding a wave of digitization. They're signing up huge deals to automate employee onboarding, tech assistance, human capital management. The sheer magnitude of these contracts, including some business that just closed in Europe, Europe, is downright shocking. It's a welcome reminder that we're still in the early days of digitization. Did you know that these guys closed a staggering 46 deals that are worth more than a million dollars in net annual contract value? That is extraordinary. The stock got hammered yesterday on the news that Donahoe's leaving takeover at Nike, but those num- but, but those numbers then came out, and well, I mean, the stock managed to surge right back, up 8% today. Best of all, Donahoe said he simply hasn't seen any slowdown.",Monologue/Top of Show,
be5d960b-e9a2-492f-9a8e-70cc50ff32ff,NOW,2019-01-30,Blowout quarter and role in digital transformation drive productivity.,"ServiceNow is one of our cloud kings. / Don't say we don't present some unbelievable companies to you. ... up 20, it's still right.",Late Show/Closing,
98ab8fb4-a2ea-4622-b74f-187407a9db0d,NOW,2023-09-06,Dependable enterprise software with AI opportunities.,"And that's why I like the company known as ServiceNow as the kicker for your portfolio... Above all, ServiceNow is dependable... with some interesting opportunities in AI too.",Fantasy Stock Football,Fantasy Stock Football
6ac0274d-b95b-45a0-b532-42a1c41d8d63,NOW,2022-11-11,"Running circles around competition, confidence in CEO and 2023.","My three favorites of the p- of the test passers are CrowdStrike, Datadog, and ServiceNow... ServiceNow, symbol NOW, with IT management software that helps its clients automate all sorts of back office jobs. / some of them actually might be worth keeping, but only the highest quality names.",Mid-Show/Interview,
d0232f63-957d-466a-a6ba-fe0ac09b43ff,NOW,2018-09-28,"Fastest growth among Cloud Kings, innovative, strong numbers.","Wanna know why I spent this week in San Francisco talking to tech executives? Just take one look at ServiceNow, symbol NOW, specifically ServiceNow's chart. I named this company one of our Mad Money Cloud Kings... The stock has rallied about 50% for 2018 after putting on a 75% gain last year... So can the stock maintain its rocket ship trajectory?",Late Show/Closing,
279b4cb0-632c-4be8-aad5-1c5e8673bfb4,NOW,2019-02-28,"Outsize gains as cloud leader, better than FAANG.","Okay, now let's have a crescendo of kicks please, let's talk about Workday, ServiceNow, Splunk and VMware. How many times did I sing the praises of these companies with some incredible outsize gains? How many times did I say you ought to go spelunking when their stocks drop? / But you know what? I say a lot more good things about FAANG. And when... What have those stocks done lately? I mean they're all stuck in the mud. I should have been pounding the table on the cloud kings day in and day out. Forget the FAANG.",Monologue/Top of Show,
6c4729e1-c706-4c8e-957d-6290aa8c88fc,NOW,2024-11-06,Strong subscription revenue growth and AI contracts support higher price target.,"Uh, all right, I'm gonna p- I'm gonna use right now new price target, okay? I'm gonna say the stock goes to 1,200. It's at 994. It's going to 1,200. It's probably one of the best stocks in this entire market to buy. You have my blessing to keep it until $1,200.",Mid-Show/Interview,
2e15c37e-4bec-4570-9ef8-0ed49a25c318,NOW,2024-05-31,Exception to software weakness with perfect earnings history and potential NVIDIA tie-in.,"All right, ServiceNow- / I've got a little hold. / ... I think that may be the exception. ServiceNow could be an exception, we don't know. I mean, they've got that ru- you know, they got the rule of whatever, and they're doing terrifically. Uh, it's about, now like up to rule 90. Rule nine. They have not missed. They have made...",Monologue/Top of Show,
fa8e572b-f284-47fa-b582-d9e536f94713,NOW,2023-04-13,"Strong in cloud software for automation and efficiency, profitable with benign environment ahead.","I am optimistic ServiceNow can deliver good numbers, though. These guys make software that helps businesses automate all sorts of processes, meaning they'll keep winning business in this new era of efficiency. / I sure wouldn't bet against ServiceNow here, especially if the Federal Reserve stops tightening, creating a more benign environment for growth tech stocks.",Mid-Show/Interview,
40be82dd-e74f-42a8-b7e9-15e2f4374fe4,NOW,2019-04-24,"Blowout quarter, strong growth, and platform dominance support continued holding.","The Cloud Kings, they just keep delivering. Just look at ServiceNow, the software company that lets businesses automate various information technology processes, not to mention all sorts of back-office jobs. You know what? These guys are the king of helping other companies save money on labor costs. / We, we have loved this company, I can't ... I don't know, for a couple hundred points. / Well, John, you, that's why you are a Cloud King. Once again, thank you so much for delivering N-O-W, ServiceNow. Great work, sir! Great to see you! Congratulations!",Late Show/Closing,
c7b49de8-7b47-4a7a-a6c0-4afa1a0edfae,SFL,2024-03-28,Continued appeal in bull carriers with potential for further upside.,"People like these things. People like these bull carriers right now because a lot of them are... I want to... Look, do not overstay your welcome to this. It's been a big run but it's going to go a little higher.",Lightning Round,Lightning Round
284c0e1f-fb50-4e8a-b9e3-cfba60040718,SHAK,2018-07-05,Now realistically valued after previous overpricing concerns.,"No. / After that last quarter, remember I said- ... okay, it's time. It's finally, finally valued in a correct way, realistic.",Lightning Round,Lightning Round
2cf6143b-4d8d-4283-b8aa-8bc4a8f71ca3,SHAK,2018-01-09,"Good food and business, hold long term after pullback.","Now, why don't you just hold it long term? Don't focus on it for now.",Monologue/Top of Show,
58d284da-8775-4759-a2f6-aa6d9d5e2a9c,SHAK,2023-01-09,"The product is good and the balance sheet is okay, with potential for more profitability.","I think it's a hold. I don't think it's a buy, and I think you'd hold it.",Monologue/Top of Show,
3e2f7829-b1d7-4de0-a541-81bdcd90c74e,SHW,2022-05-18,"Housing value gains drive continued investment in home improvement, benefiting leading paint company Sherwin-Williams long-term.","Um, you know, I was on the, uh, Home Depot call, they're PPG by the way in mass at Vasco, but they are, um, they were very, very positive and what they're saying of course is that when a house gains value, as houses have, people continue to want to in- uh, invest in cleanup. So I think the answer is yes, I'd like you to stay with, with the paint company, with the best paint company, and that is Sherwin-Williams. Long term though.",Mid-Show/Interview,
aa2e00fe-6c43-4aa6-ad42-3d889bde48c9,SHW,2019-12-13,"Industry consolidation, pricing power, great management.","And congratulations and stay long, Sherwin-Williams, symbol SHW.",Mid-Show/Interview,
a6a266f1-3500-48a4-9aab-1ada9b563157,SHW,2021-07-27,Guidance is conservative; expects better Q4 as plants reopen.,"Well, I think they're too negative. I think that they... that a lot of these plants are open. I think that you're looking at a, uh, a better Q4, not the first of the year. I think they're being conservative. I like the stock, but I like Lowe's Corp even more.",Monologue/Top of Show,
60e9423a-f226-4af9-8706-271c4a707551,SHW,2020-02-08,Strong growth tied to housing; extraordinary quarter.,you should hold onto it.,Lightning Round,Lightning Round
a7a96a77-3cfd-4c0c-8af9-9a4d0555ba0c,SHW,2018-08-09,Significant gains allow securing capital while retaining position for further upside.,"Here's what you're gonna do. Ja- you know, Frank, you're gonna do exactly what I say. You're gonna take out the capital that you put in, then you're gonna to play the rest with the house's money and I say, bravo.",Lightning Round,Lightning Round
4413e11d-4064-407e-bcbd-93bd09b1b3e9,SHOP,2021-11-29,Strong holiday sales indicate growth.,"I like Shopify. Man, money's piling up.",Late Show/Closing,
59c98ddd-5322-4c7a-9307-08700531493e,SHOP,2019-09-05,"Shopify enables distant sales for retailers, driving its status as a fantastic winner.","Reminds me of Shopify, which helps retailers make sales at a distance via their websites. / That's why the stock's been such a fantastic winner, and why Elliott kicks for my own scheme, that is.",Mid-Show/Interview,
832a2bcd-dfdf-4cac-b504-97c552662521,SHOP,2019-04-30,Long-time fan with strong quarter supporting continued holding.,"Now, you know I've been a huge fan of this story but even I didn't expect the company to report this kind of epic blowout that it delivered this morning. / Those shorts capitulated today, adding more fuel to the fire with this incredible rally. Can it keep climbing?",Mid-Show/Interview,
a2dd7d09-5665-4697-8e17-7fbb954d579b,SHOP,2023-05-04,Continued liking and positive outlook for shareholders post-earnings and changes.,"the e-commerce facilitator we've liked so much for so long / Tough day, but also a good day for shareholders.",Mid-Show/Interview,
b17dbff5-fb99-412c-aadc-41280511479a,SHOP,2020-07-20,"Second-largest e-commerce platform, strong position.","You're the only person on Earth that is not up on Shopify at this very moment. Now here's what I want you to do. I want you to not panic and I want you... Shopify's the, the second-largest platform for business in this country. I like Shopify.",Lightning Round,Lightning Round
5f876dcd-bf74-49a7-97f6-b3035535f676,SHOP,2020-10-19,E-commerce facilitator with faster growth and profitability vs. peers.,"I would rather own Shopify, which is cheaper, even though it's got a much faster growth rate and it's already turning a profit.",Mid-Show/Interview,
60fff5a0-a8e9-468c-9e6f-54e6ef979d43,SHOP,2020-10-14,Strong conviction in Shopify's performance despite gains.,"the fact is, is that I like the stock very much. That's the conviction.",Lightning Round,Lightning Round
6eaeabd8-9a88-450d-b0bc-1aa7967b93b7,SHOP,2019-10-16,"Strong conviction ahead of upcoming earnings, planning to buy more on weakness.","I want you to hang on. Reports next week, uh, uh, yeah, the report's in, uh, uh, the 29th. I talked about it on my Action Alerts plus.com club call. We actually like the stock very much. Interested in buying it back after the stock comes down, but I don't want you to sell the stock. Um, anything, I'll be a buyer.",Lightning Round,Lightning Round
dcf2bfc0-28d9-443c-a6ea-ee4adfb2cc6d,SHOP,2021-06-29,Shopify is a favorite with strong performance and innovations.,"Look at Cramer fave Shopify, the software company that helps businesses of all sizes set up their own e-commerce platforms. / you can find the next Shopify because we found the original Shopify for you 1,400 points ago.",Monologue/Top of Show,
b4e7fa69-8428-4bb2-a6c7-2abece9effac,SHOP,2020-06-18,'Cramer fave' in e-commerce bull market.,"Cramer fave Shopify. Well, that has become the go-to facilitator for small businesses that want to go online.",Monologue/Top of Show,
79af76b6-a417-4c66-97b6-d2d7ffe4fb88,SHOP,2018-02-02,"Hot stock, but too fast up; wait for dip.","it's up too much, too fast to be involved in this kind of market. You gotta wait 10 points down.",Lightning Round,Lightning Round
40063a0b-caea-4088-b084-4fcf350bd13a,SHOP,2023-12-15,Doing everything right for small to mid-size businesses long term.,"No, I don't want you to sell at these prices... Stay long. / When you have a stock that's up more than, more than 100% there are always gonna be profit takers. However, I want you to think long term about this company 'cause it's doing everything right to help small to mid-size businesses, and therefore it's where you wanna be.",Mid-Show/Interview,
da5a280a-2688-487e-98f7-7a7fe63c69dc,SHOP,2022-05-05,Long-term believer in strong business despite market.,"Look, I ... You know, I've been a believer from when you guys were in the low si- ... Well, in the double digits. And I know it's tough to own, but the business itself is terrific.",Late Show/Closing,
5b730078-0344-40c0-9bb0-ca6a6e5c8b3b,SHOP,2019-10-25,Expects clean earnings beat as a favorite.,"We also get results from Cramer fave Shopify, which helps small businesses set up an e-commerce presence. I bet it delivers a clean, solid beat.",Monologue/Top of Show,
8a02b655-e319-43d6-a003-073ed2f3ac41,SHOP,2024-03-20,Shopify excels for small to medium businesses in e-commerce.,"Look, I like e-commerce. It's, I, I like Amazon more than Shopify. But I think Shopify does an absolutely perfect job with small to medium-sized businesses, some super packaged goods companies. I would stick by it.",Lightning Round,Lightning Round
ef481050-9399-495a-8c3b-c9d6784964c0,SHOP,2018-05-23,Adobe acquisition does not significantly threaten Shopify's position in e-commerce.,I actually think you can continue to own this stock.,Lightning Round,Lightning Round
a327d00f-04e6-4b65-8f3e-6069f6fd6815,SHOP,2020-08-26,Strong growth story warrants holding most of position.,"I've been recommending this empowering company, Shopify, since it was still under a hundred bucks in 2017 / if you do have to double or triple here, maybe you take part of your position off... Only sell part 'cause the story's too good to miss.",Mid-Show/Interview,
88a0560b-6563-466f-ba79-1eca1acda245,SHOP,2020-07-01,E-commerce acceleration from stay-at-home economy supports Shopify.,"How about Cramer favorite Shopify, up 67 points?",Monologue/Top of Show,
ca031cdf-4fb6-45b2-b793-03eab58e6375,SHOP,2024-05-29,"Likes the company but advises holding due to recent miss and sector weakness, awaiting next quarter resolution.","Uh, I think you can hold onto Shopfi- you know, Shopify did miss. Uh, it did have some issues. Uh, I think you actually have to wait 'til the next quarter to see if those issues are resolved. / I do like the company very much but I'm not gonna just send you in when it's not the sector in the market that's doing well.",Monologue/Top of Show,
0f08499f-4964-4469-8093-18f9754b32b4,SHOP,2021-06-24,Insanely good numbers and bullish developer conference ahead.,"I think it goes up, Connie. I think it goes up. I think that meeting, that tonight meetings gonna be bullish. / You know we own it for Action Alerts",Mid-Show/Interview,
76f3abdc-01f6-47e3-91ef-769f8a21d0ec,SHOP,2020-01-13,"Views Shopify as one of the greatest stories, empowering individuals.",don't sell any Shopify,Monologue/Top of Show,
0a098307-7c7d-46cf-b177-d2c46369fde9,SHOP,2020-11-23,Secular growth in empowerment/small business.,"Well, thank you. I lo- I love Shopify. ... Stay long, Shopify. / Look, I think Shopify is something that you have to think of as a multi-year move ... Stay long, Shopify.",Mid-Show/Interview,
e6df733a-40f5-466c-930f-8dfd7e7b5753,SHOP,2018-07-19,Fantastic secular growth winner.,"Shopify got a huge gain. It is a fantastic growth stock, okay? But you know what? Etsy's been having a real good run. Shopify, Etsy and Amazon are secular growth winners. eBay is not. Let's take a little off the table because you got such a big gain. No one ever got hurt taking a profit, but I think you can let the rest run.",Mid-Show/Interview,
2dd1ab51-3f1f-4047-b1d9-41339d7e7027,SHOP,2020-05-06,"Strong performer in tech sector, unstoppable amid economic shifts.","the highest of tech and med tech flyers, the Amazons, Shopify, the Twilios, remember them? Dexcom, PayPal, unstoppable, or at least they seem so. / both Shopify, which is up huge, and MercadoLibre... they're both... they're fabulous.",Monologue/Top of Show,
fc06a5b9-32ab-416c-87aa-a79b020bb869,SHOP,2024-11-08,Shopify's investments will yield positive results this quarter amid business growth.,"Now we hear from e-commerce facilitator Shopify, and it's got a... I gotta tell you, this last quarter had what many people thought was too much spending. I say when you have a flood of business, you have to spend to be able to handle it. / I think we'll see the fruits of Shopify spending this quarter.",Monologue/Top of Show,
dcb3af05-13df-4c57-abf7-034f86dec1b2,SHOP,2020-06-30,Pillar of digital infrastructure for SMBs going online.,"Fifth, we know Amazon had a ridiculously good quarter, but I like the rise of Shopify / And with COVID spreading like wildfire, sadly, I bet these keep climbing or I wouldn't have picked them.",Monologue/Top of Show,
4b4cefa7-92cf-49b6-824d-7f2345a648da,SSTK,2018-12-11,Pure growth undervalued in current market.,"Oh, John Orange. Yeah, look, this is a pure growth stock in a market that suddenly hates pure growth. If you sell a pure growth stock at this particular time, I think you're gonna end up regretting it. I want you to hold on, you can sell it higher.",Lightning Round,Lightning Round
18305bbb-7175-4725-898d-ca639dfea713,SBSW,2024-04-08,Good properties and yield; historical like for Stillwater part.,"Yeah, that's a strange company. I mean, there's... We don't know, really, enough about it. We know it has a yield. We know that it's got good properties. Uh, historically, I liked Stillwater. I didn't know the other part of it. Uh, so I think you're okay; but, uh, I will come back because it... I don't want to recommend something and it turns out it doesn't have the right assets.",Lightning Round,Lightning Round
c5396e04-d77e-4fc1-84e1-83507dd8355c,SIG,2018-06-06,New CEO exceeding expectations in turnaround.,"A stock I like still even run after this ru- uh, e- even after this run. I like those paper flowers.",Monologue/Top of Show,
92e47519-0345-4af1-8351-fa296c928b44,SIG,2022-09-01,Undervalued at 5x earnings with strong execution.,"We've liked it since she came in and we continue to like it. / Signet was one of the best-performing retail stocks until it peaked along with everything else last November. After today's beat-down though, I gotta tell you, there's something interesting here, and that is that it sells at five times next year's earnings forecast. If they can make the number, it's a steal.",Mid-Show/Interview,
17e2709f-b63f-469f-8948-8505d9b7ff1b,SPG,2020-11-06,Largest and best mall owner expected to perform well despite challenges.,"Rough on here, Simon Properties. They report and, uh, they're the biggest and the best owner of shopping malls. Now you may be surprised by how well they're doing, if only because Simon's likely to be the last mall standing in that may have some cachet.",Monologue/Top of Show,
d405660f-320d-43ce-931a-d5c0ae613ac8,SPG,2018-01-23,"4.45% yield, well-run, will survive.","No, 4.45% yield and it's a very well-run company and they'll get through this. They'll be the last survivor, other than Fred, then Federal Realty.",Lightning Round,Lightning Round
ff1e6c3a-f2af-46b2-81d6-d5d7c50c2f95,SPG,2023-11-30,High occupancy and leasing momentum in premium malls.,"Simon's rallied 11% since I recommended it at the beginning of the month, but it's still got a beautiful 6.1% yield at these levels. I think it's got a lot more room to run.",Mid-Show/Interview,
39d3f8d5-6ecd-488e-be9d-a6fb9f7edaab,SPG,2020-10-29,"Best REIT to own amid COVID challenges, alongside Federal Realty.","Well, if you're gonna own one of these, I have said that that is, that and Federal Realty were the two to own.",Lightning Round,Lightning Round
2ecf6b2f-4388-4b92-a8c0-0e71ccf9cf10,SPG,2023-04-03,Good operator with 6% yield; billions in dividends.,I am not going to abandon my liking of Simon Property group.,Lightning Round,Lightning Round
b13ecadb-a92a-4e3d-9255-0f9f42372c2b,SPG,2021-04-27,Simon owns premium malls benefiting from reopening.,"This stock's had an incredible run thanks to the great reopening. Stock's doubled since early November, but even up here, it's got a 4.25% yield. ... there are good malls and bad malls, and Simon's got the best ones.",Mid-Show/Interview,
8ebb0b79-47e3-4e37-b7c9-a6953f51b2fd,SIRI,2018-05-23,Consistent long-term support for the stock's performance and potential.,"You hold it. Now who has been consistently behind this stock ever since four? Buy, buy, buy... I'm not backing away.",Lightning Round,Lightning Round
6aaf72bd-7604-4fa8-9f1a-46a3138579fb,SIRI,2020-06-30,Recovery in car sales supports subscriber growth.,"Look, people are buying cars again and they're buying used cars again. I think you're fine.",Lightning Round,Lightning Round
b3af6831-3687-40bc-ad64-163f02672ab8,SIRI,2019-02-04,Good product despite Pandora acquisition concerns.,"Uh, uh, yeah, it is clearly stalled. I still like the product. I still think it's good.",Monologue/Top of Show,
07951a9e-81c9-48aa-94c9-2a32c1a2a047,SIRI,2020-12-15,Key asset Howard Stern staying; dominant in used cars.,"Oh, I like Sirius very much. I mean, now that we know that Howard's not going anywhere and you... It's a used car player. It's in all the used cars. I think it's terrific. I'm not gonna back away. I've liked it since two bucks.",Lightning Round,Lightning Round
1c6a2ceb-8ca1-43c9-bf00-7a38e35090c7,SIRI,2019-10-29,Subscription business tied to autos; expects stock to reach $10 when auto sales improve.,"I urge you to stay with it because I think that when auto sales turn up, the stock can go to 10.",Lightning Round,Lightning Round
