sequence_id,ticker,start_date,end_date,total_signals,kept_signals,has_cramer_owns,has_hold_recommendation,first_hold_date,end_reason,entry_alpha,entry_price,gics_sector,vix_at_entry
4484,SWKS,2024-06-12,2024-06-12,1,1,False,True,,gap_expired,-0.394319384,97.348570855,Technology,12.04
4485,SWKS,2024-12-05,2024-12-05,1,1,False,True,,gap_expired,-0.320598873,83.39649462,Technology,13.54
4486,SYK,2021-06-09,2021-06-09,1,1,False,True,,gap_expired,-0.089819439,241.544226218,Healthcare,17.89
4487,SYK,2022-02-01,2022-02-01,1,1,False,False,,gap_expired,0.226965358,239.79490332,Healthcare,21.96
4488,SYK,2023-05-08,2023-06-16,2,1,False,True,,gap_expired,-0.123170363,280.578240373,Healthcare,16.98
4489,SYK,2024-10-31,2024-10-31,1,1,False,True,,gap_expired,-0.19272839,354.055134329,Healthcare,23.16
4490,SYM,2021-05-12,2021-08-11,2,2,True,False,2021-05-12,gap_expired,0.021492043,9.95,Industrials,27.59
4491,SYM,2021-12-14,2022-01-05,2,1,False,False,,gap_expired,0.344506564,10.0,Industrials,21.89
4492,SYM,2024-01-10,2024-01-10,1,1,False,True,,gap_expired,-0.650234459,43.0,Industrials,12.69
4493,SYM,2024-11-25,2024-11-25,1,1,False,False,,gap_expired,1.107923173,37.78,Industrials,14.6
4494,SYMCX,2018-11-05,2018-11-05,1,1,False,False,,gap_expired,-0.10588141,19.630256438,Technology,19.96
4495,SYMCX,2019-05-10,2019-05-10,1,1,False,False,,gap_expired,-0.015597418,18.602518073,Technology,16.04
4496,SYMCX,2019-08-06,2019-10-03,4,2,False,False,,gap_expired,-0.084217699,19.768081532,Technology,20.17
4497,SYNA,2018-03-19,2018-03-19,1,1,False,False,,gap_expired,-0.356543915,47.08,Technology,19.02
4498,SYNA,2020-02-07,2020-02-07,1,1,False,True,,gap_expired,0.272764946,83.37,Technology,15.47
4499,SYY,2018-08-10,2018-08-10,1,1,False,True,,gap_expired,0.018691031,58.489334111,Consumer Defensive,13.16
4500,SYY,2018-11-07,2018-11-07,1,1,False,False,,gap_expired,0.115564739,54.745802194,Consumer Defensive,16.36
4501,SYY,2019-05-03,2019-05-03,1,1,False,False,,gap_expired,-0.278671051,59.42636739,Consumer Defensive,12.87
4502,SYY,2020-11-12,2020-11-19,2,1,False,True,,gap_expired,-0.195955415,60.005869066,Consumer Defensive,25.35
4503,SYY,2021-05-21,2021-05-21,1,1,False,True,,gap_expired,0.030534847,71.470444022,Consumer Defensive,20.15
4504,SYY,2022-01-05,2022-05-10,3,2,True,True,2022-01-05,gap_expired,0.172011,71.9154512,Consumer Defensive,19.73
4505,SYY,2023-01-11,2023-01-17,2,1,False,False,,gap_expired,-0.266432409,74.720668146,Consumer Defensive,21.09
4506,SYY,2024-01-30,2024-01-30,1,1,False,True,,gap_expired,-0.319831204,76.519153678,Consumer Defensive,13.31
4507,T,2018-01-17,2018-06-06,6,3,False,True,,gap_expired,-0.060491671,15.643364742,Communication Services,11.91
4508,T,2018-09-21,2019-04-16,10,3,False,True,,gap_expired,0.14334692,15.125349439,Communication Services,11.68
4509,T,2019-07-24,2020-03-20,15,5,False,True,,gap_expired,-0.131864755,16.104248951,Communication Services,12.07
4510,T,2021-04-22,2021-04-27,2,1,False,False,,gap_expired,-0.14659313,17.572557076,Communication Services,18.71
4511,T,2021-12-16,2021-12-16,1,1,False,False,,gap_expired,0.338218149,13.961332209,Communication Services,20.57
4512,T,2022-05-12,2022-06-28,2,1,False,True,,gap_expired,0.042882063,15.973779126,Communication Services,31.77
4513,T,2022-10-24,2022-10-24,1,1,False,False,,gap_expired,0.083933392,14.629671913,Communication Services,29.85
4514,T,2023-01-09,2023-01-25,2,1,False,True,,gap_expired,-0.021535094,16.381708007,Communication Services,21.97
4515,T,2023-12-20,2023-12-20,1,1,False,True,,gap_expired,0.008913418,14.668387743,Communication Services,13.67
4516,T,2024-12-05,2024-12-13,2,1,False,True,,gap_expired,-0.076036831,22.537511892,Communication Services,13.54
4517,TAK,2020-07-23,2020-07-23,1,1,False,False,,gap_expired,-0.385168277,13.773538855,Healthcare,26.08
4518,TALO,2022-05-12,2022-05-12,1,1,False,False,,gap_expired,-0.419868486,18.06,Energy,31.77
4519,TAP,2022-02-23,2022-05-12,3,2,False,False,,gap_expired,0.102764555,44.997407287,Consumer Defensive,31.02
4520,TAP,2022-08-01,2022-08-01,1,1,False,False,,gap_expired,0.060524679,51.101186578,Consumer Defensive,22.84
4521,TAP,2024-06-26,2024-06-26,1,1,False,True,,gap_expired,-0.147201146,48.132755459,Consumer Defensive,12.55
4522,TCBI,2024-04-08,2024-04-08,1,1,False,False,,gap_expired,0.004958034,59.71,Financial Services,15.19
4523,TCYSF,2018-08-08,2018-08-08,1,1,False,False,,gap_expired,-0.601307965,165.925391146,Technology,10.85
4524,TCYSF,2020-11-19,2020-11-19,1,1,False,False,,gap_expired,-0.121660465,161.25,Technology,23.11
4525,TCYSF,2021-08-09,2021-08-09,1,1,False,False,,gap_expired,-0.33835085,174.75,Technology,16.72
4526,TCYSF,2021-11-08,2021-11-08,1,1,False,False,,gap_expired,-0.491556031,204.45,Technology,17.22
4527,TDC,2023-10-03,2023-10-03,1,1,False,False,,gap_expired,-0.690184169,44.26,Technology,19.78
4528,TDG,2023-08-02,2023-08-02,1,1,False,False,,gap_expired,0.250131746,750.517436585,Industrials,16.09
4529,TDG,2024-01-09,2024-01-09,1,1,False,False,,gap_expired,0.100125225,886.945951085,Industrials,12.76
4530,TDY,2020-01-24,2020-01-24,1,1,True,False,2020-01-24,gap_expired,-0.124476765,353.36,Technology,14.56
4531,TEAM,2018-02-06,2018-02-06,1,1,False,False,,gap_expired,0.988592537,51.78,Technology,29.98
4532,TEAM,2018-09-12,2018-09-12,1,1,False,True,,gap_expired,0.36680128,91.75,Technology,13.14
4533,TEAM,2019-03-07,2019-03-07,1,1,False,False,,gap_expired,0.279403446,102.06,Technology,16.59
4534,TEAM,2019-06-18,2019-08-21,3,2,False,True,,gap_expired,0.273849829,130.48,Technology,15.15
4535,TEAM,2020-02-10,2020-02-28,2,1,False,False,,gap_expired,0.473622359,152.48,Technology,15.04
4536,TEAM,2020-08-03,2020-08-03,1,1,False,False,,gap_expired,0.548359313,178.5,Technology,24.28
4537,TEAM,2021-11-19,2021-11-19,1,1,False,True,,gap_expired,-0.589539055,426.85,Technology,17.91
4538,TECH,2018-07-25,2018-07-25,1,1,False,False,,gap_expired,0.223885158,39.676194506,Healthcare,12.29
4539,TECH,2018-12-21,2018-12-21,1,1,False,False,,gap_expired,0.253795333,32.960637166,Healthcare,30.11
4540,TECH,2019-02-22,2019-02-22,1,1,False,False,,gap_expired,-0.11997287,47.27332624,Healthcare,13.51
4541,TECH,2019-06-28,2019-08-16,2,1,False,False,,gap_expired,0.19650056,51.07098239,Healthcare,15.08
4542,TECK,2018-01-05,2018-01-05,1,1,False,False,,gap_expired,-0.117526273,24.751517163,Basic Materials,9.22
4543,TECK,2018-06-14,2018-06-14,1,1,False,False,,gap_expired,-0.24953151,25.346351597,Basic Materials,12.12
4544,TECK,2021-05-06,2021-05-06,1,1,False,False,,gap_expired,0.644880766,23.16145966,Basic Materials,18.39
4545,TECK,2023-01-23,2023-01-23,1,1,False,False,,gap_expired,-0.268421323,40.525738049,Basic Materials,19.81
4546,TEL,2018-01-23,2018-01-23,1,1,False,False,,gap_expired,-0.197674846,93.838908257,Technology,11.1
4547,TEL,2018-10-11,2018-10-11,1,1,False,False,,gap_expired,0.080166999,70.010028475,Technology,24.98
4548,TEL,2019-10-22,2019-10-22,1,1,False,True,,gap_expired,-0.014849254,84.057032675,Technology,14.46
4549,TEL,2020-05-20,2020-05-20,1,1,False,False,,gap_expired,0.325768699,70.705189166,Technology,27.99
4550,TELL,2018-01-17,2018-01-17,1,1,False,False,,gap_expired,-0.923225424,0.000752,Energy,11.91
4551,TELL,2018-08-23,2018-08-23,1,1,False,True,,gap_expired,0.0918781,0.00027494,Energy,12.41
4552,TELL,2019-08-05,2019-08-05,1,1,False,True,,gap_expired,-0.248025904,0.0003112,Energy,24.59
4553,TELL,2020-01-15,2020-01-15,1,1,False,False,,gap_expired,-0.293833375,0.00026479,Energy,12.42
4554,TELL,2021-03-23,2021-03-23,1,1,False,False,,gap_expired,-0.710523134,0.00067745,Energy,20.3
4555,TELL,2022-02-28,2022-05-02,3,3,False,True,,gap_expired,0.071713861,0.000479087,Energy,30.15
4556,TER,2018-01-08,2018-01-08,1,1,False,True,,gap_expired,-0.260393633,44.393963252,Technology,9.52
4557,TER,2019-07-08,2019-07-08,1,1,False,True,,gap_expired,0.819886171,44.885069275,Technology,13.96
4558,TER,2019-10-11,2019-11-13,2,1,False,True,,gap_expired,0.238835864,59.35638962,Technology,15.58
4559,TER,2020-07-17,2020-07-17,1,1,False,False,,gap_expired,0.067662114,84.996967706,Technology,25.68
4560,TER,2020-11-17,2020-11-17,1,1,False,False,,gap_expired,0.108148124,103.720973878,Technology,22.71
4561,TER,2023-06-12,2023-06-12,1,1,False,False,,gap_expired,0.071024743,109.826545826,Technology,15.01
4562,TER,2023-12-15,2023-12-15,1,1,False,False,,gap_expired,-0.073731549,104.142853074,Technology,12.28
4563,TEVA,2024-03-22,2024-03-22,1,1,False,False,,gap_expired,0.0023763,13.99,Healthcare,13.06
4564,TEX,2024-04-04,2024-04-04,1,1,False,False,,gap_expired,-0.472288108,63.083248212,Industrials,16.35
4565,TFC,2022-03-21,2022-03-21,1,1,False,False,,gap_expired,-0.325833597,48.486625268,Financial Services,23.53
4566,TFC,2023-04-11,2023-04-11,1,1,False,False,,gap_expired,-0.096081156,28.761860161,Financial Services,19.1
4567,TFC,2024-01-31,2024-01-31,1,1,False,False,,gap_expired,0.081632428,33.374367109,Financial Services,14.35
4568,TFPM,2023-04-12,2023-05-15,2,1,False,False,,gap_expired,-0.311813509,16.188380931,Basic Materials,19.09
4569,TGB,2024-05-17,2024-05-17,1,1,False,False,,gap_expired,-0.445174047,3.09,Basic Materials,11.99
4570,TGH,2020-11-24,2020-11-24,1,1,False,False,,gap_expired,0.483468453,17.683035144,Energy,21.64
4571,TGT,2018-02-07,2018-02-07,1,1,False,False,,gap_expired,0.015684929,58.214213713,Consumer Defensive,27.73
4572,TGT,2018-07-19,2018-07-19,1,1,False,False,,gap_expired,0.076422525,63.039661164,Consumer Defensive,12.87
4573,TGT,2018-11-26,2019-01-10,2,1,False,False,,gap_expired,0.672270677,56.5414247,Consumer Defensive,18.9
4574,TGT,2019-05-17,2019-11-15,12,5,False,True,,gap_expired,0.718556653,59.497576434,Consumer Defensive,15.96
4575,TGT,2020-01-15,2020-01-15,1,1,False,True,,gap_expired,0.535789022,98.91804318,Consumer Defensive,12.42
4576,TGT,2020-04-08,2020-11-23,13,5,False,True,,gap_expired,0.540361343,86.62335312,Consumer Defensive,43.35
4577,TGT,2021-07-12,2021-08-03,2,1,False,False,,gap_expired,-0.291210053,217.282754613,Consumer Defensive,16.17
4578,TGT,2021-11-11,2021-11-11,1,1,False,False,,gap_expired,-0.176894924,224.01651626,Consumer Defensive,17.66
4579,TGT,2022-02-25,2022-04-06,2,2,False,False,,gap_expired,-0.08661602,173.110613829,Consumer Defensive,27.59
4580,TGT,2022-06-07,2022-06-07,1,1,False,False,,gap_expired,-0.21262417,136.01370516,Consumer Defensive,24.02
4581,TGT,2022-08-10,2022-08-10,1,1,False,False,,gap_expired,-0.300614013,150.669297254,Consumer Defensive,19.74
4582,TGT,2022-12-01,2022-12-01,1,1,False,True,,gap_expired,-0.312993089,145.644147664,Consumer Defensive,19.84
4583,TGT,2023-04-19,2023-04-19,1,1,False,False,,gap_expired,-0.159567079,144.412547687,Consumer Defensive,16.46
4584,TGT,2023-09-21,2023-11-15,2,1,False,False,,gap_expired,0.040152535,106.587717885,Consumer Defensive,17.54
4585,TGT,2024-03-01,2024-03-01,1,1,False,False,,gap_expired,-0.365415382,142.083445122,Consumer Defensive,13.11
4586,TGT,2024-08-21,2024-10-08,4,1,False,False,,gap_expired,-0.536880953,150.495653073,Consumer Defensive,16.27
4587,TGTX,2018-02-27,2018-02-27,1,1,False,True,,gap_expired,-0.537553025,14.45,Healthcare,18.59
4588,TGTX,2019-04-05,2019-05-23,2,2,False,True,,gap_expired,0.222637648,8.41,Healthcare,12.82
4589,TGTX,2020-10-20,2020-10-20,1,1,False,True,,gap_expired,-0.250375675,29.2,Healthcare,29.35
4590,TGTX,2021-01-13,2021-01-13,1,1,False,True,,gap_expired,-0.946740438,53.123,Healthcare,22.21
4591,TGTX,2023-02-07,2023-02-07,1,1,False,False,,gap_expired,-0.436149321,18.53,Healthcare,18.66
4592,THM,2018-04-11,2018-04-11,1,1,False,False,,gap_expired,-0.294390226,23.09,Basic Materials,20.24
4593,THM,2019-09-26,2019-11-01,2,1,False,True,,gap_expired,-0.171635004,25.85,Basic Materials,16.07
4594,THM,2020-02-07,2020-02-07,1,1,False,True,,gap_expired,-0.041547811,26.16,Basic Materials,15.47
4595,THM,2020-07-30,2020-07-30,1,1,False,False,,gap_expired,-0.244480673,24.19,Basic Materials,24.76
4596,THM,2022-10-28,2022-10-28,1,1,False,False,,gap_expired,0.404632347,26.32,Basic Materials,25.75
4597,THO,2018-01-08,2018-03-08,4,2,False,True,,gap_expired,-0.567247784,130.691272138,Consumer Cyclical,9.52
4598,THO,2019-05-23,2019-05-23,1,1,False,True,,gap_expired,0.447024114,49.899342018,Consumer Cyclical,16.92
4599,THO,2020-06-02,2020-06-08,2,2,False,True,,gap_expired,-0.075124753,82.254382408,Consumer Cyclical,26.84
4600,THO,2020-09-25,2020-10-26,4,1,False,True,,gap_expired,-0.047338786,87.195582478,Consumer Cyclical,26.38
4601,THO,2021-05-03,2021-06-09,3,2,False,False,,gap_expired,-0.400429139,130.767816816,Consumer Cyclical,18.31
4602,THS,2022-12-09,2022-12-09,1,1,False,False,,gap_expired,-0.266414422,45.36,Consumer Defensive,22.83
4603,TJX,2018-02-28,2018-03-06,2,1,False,False,,gap_expired,0.248371951,36.851297414,Consumer Cyclical,19.85
4604,TJX,2018-10-02,2018-11-09,4,1,False,True,,gap_expired,-0.009739883,50.019937202,Consumer Cyclical,12.05
4605,TJX,2019-01-16,2019-03-13,2,2,False,True,,gap_expired,0.04132363,43.083549849,Consumer Cyclical,19.04
4606,TJX,2019-05-30,2019-05-30,1,1,False,False,,gap_expired,-0.052470744,45.876953449,Consumer Cyclical,17.3
4607,TJX,2019-08-20,2019-08-20,1,1,False,True,,gap_expired,-0.183967772,48.032124236,Consumer Cyclical,17.5
4608,TJX,2019-11-15,2019-12-17,3,1,False,True,,gap_expired,-0.1085466,55.076683646,Consumer Cyclical,12.05
4609,TJX,2020-03-31,2020-09-14,10,4,True,False,2020-05-21,gap_expired,-0.105066773,41.001771602,Consumer Cyclical,53.54
4610,TJX,2021-02-22,2021-02-22,1,1,False,False,,gap_expired,-0.190408138,65.388136271,Consumer Cyclical,23.45
4611,TJX,2021-12-13,2021-12-13,1,1,False,False,,gap_expired,0.235035174,68.300367376,Consumer Cyclical,20.31
4612,TJX,2022-05-18,2022-05-20,2,1,False,False,,gap_expired,0.241881171,56.531720905,Consumer Cyclical,30.96
4613,TJX,2022-08-10,2024-12-11,38,11,True,True,2022-08-10,gap_expired,0.293677788,60.895485407,Consumer Cyclical,19.74
4614,TK,2023-10-09,2023-10-09,1,1,False,True,,gap_expired,0.552655769,3.722961991,Energy,17.7
4615,TKO,2018-02-08,2018-02-08,1,1,False,False,,gap_expired,1.501926569,31.088268293,Communication Services,33.46
4616,TKO,2018-07-24,2018-07-24,1,1,False,False,,gap_expired,-0.146346753,73.676627575,Communication Services,12.41
4617,TKO,2024-02-28,2024-02-28,1,1,False,False,,gap_expired,0.630164307,81.383639736,Communication Services,13.84
4618,TKO,2024-12-16,2024-12-16,1,1,False,False,,gap_expired,0.326253255,145.218491074,Communication Services,14.69
4619,TKR,2019-05-07,2019-05-07,1,1,False,False,,gap_expired,-0.26787228,44.429199303,Industrials,19.32
4620,TKR,2024-01-26,2024-01-26,1,1,False,False,,gap_expired,-0.25600091,78.692935663,Industrials,13.26
4621,TKR,2024-09-11,2024-09-11,1,1,False,True,,gap_expired,-0.200441555,77.293815017,Industrials,17.69
4622,TLNE,2024-11-06,2024-11-06,1,1,False,False,,gap_expired,0.751595221,195.36,Utilities,16.27
4623,TLT,2018-03-07,2018-03-07,1,1,False,True,,gap_expired,0.015475257,94.835697159,ETF,17.76
4624,TLT,2018-08-29,2018-08-29,1,1,False,False,,gap_expired,0.228931515,98.331117342,ETF,12.25
4625,TLT,2019-02-22,2019-02-22,1,1,False,False,,gap_expired,0.140351295,99.588924213,ETF,13.51
4626,TLT,2019-05-24,2019-06-28,2,1,False,False,,gap_expired,0.203139141,106.102113466,ETF,15.85
4627,TLT,2019-10-15,2019-10-15,1,1,False,False,,gap_expired,-0.008723848,116.611375945,ETF,13.54
4628,TM,2023-11-20,2023-11-20,1,1,False,False,,gap_expired,-0.367451392,174.358561923,Consumer Cyclical,13.41
4629,TM,2024-05-03,2024-05-03,1,1,False,False,,gap_expired,-0.281816539,222.392456887,Consumer Cyclical,13.49
4630,TMDX,2023-01-18,2023-01-18,1,1,False,False,,gap_expired,0.161292588,61.97,Healthcare,20.34
4631,TMDX,2023-07-26,2023-07-26,1,1,False,False,,gap_expired,0.304039273,92.21,Healthcare,13.19
4632,TMDX,2024-02-28,2024-02-28,1,1,False,False,,gap_expired,-0.332089007,84.5,Healthcare,13.84
4633,TME,2019-01-28,2019-03-22,3,2,False,True,,gap_expired,-0.399623577,15.013186728,Communication Services,18.87
4634,TMO,2018-02-02,2018-02-02,1,1,False,False,,gap_expired,0.127978687,212.175433401,Healthcare,17.31
4635,TMO,2018-04-23,2018-04-23,1,1,False,True,,gap_expired,0.148671933,210.119009339,Healthcare,16.34
4636,TMO,2018-08-13,2018-11-15,4,2,False,False,,gap_expired,0.1614927,226.327197552,Healthcare,14.78
4637,TMO,2019-03-25,2019-03-25,1,1,False,False,,gap_expired,0.106072812,267.082723527,Healthcare,16.33
4638,TMO,2019-06-13,2019-06-13,1,1,False,False,,gap_expired,0.109783921,281.686812293,Healthcare,15.82
4639,TMO,2019-09-20,2020-03-16,6,3,True,True,2019-09-20,gap_expired,0.342850196,287.869099363,Healthcare,15.32
4640,TMO,2020-07-17,2020-07-17,1,1,False,False,,gap_expired,-0.044920084,392.325627908,Healthcare,25.68
4641,TMO,2020-11-03,2021-02-01,5,2,False,True,,gap_expired,-0.106926308,493.2469615,Healthcare,35.55
4642,TMO,2021-10-27,2021-10-27,1,1,False,True,,gap_expired,-0.046088604,607.94992044,Healthcare,16.98
4643,TMO,2022-01-19,2022-02-02,2,2,True,False,2022-02-02,gap_expired,0.121392637,588.475348098,Healthcare,23.85
4644,TMO,2022-08-03,2022-08-08,2,1,False,False,,gap_expired,-0.169318995,584.962256935,Healthcare,21.95
4645,TMO,2023-02-01,2023-02-01,1,1,False,True,,gap_expired,-0.270507525,586.415850883,Healthcare,17.87
4646,TMO,2023-10-06,2023-10-06,1,1,False,False,,gap_expired,-0.154217611,491.585195475,Healthcare,17.45
4647,TMO,2024-01-31,2024-02-05,2,1,False,False,,gap_expired,-0.18385925,538.763638822,Healthcare,14.35
4648,TMO,2024-07-24,2024-07-24,1,1,False,False,,gap_expired,-0.348496039,573.318997322,Healthcare,18.04
4649,TMO,2024-12-18,2024-12-18,1,1,False,False,,gap_expired,-0.059018759,516.892146913,Healthcare,27.62
4650,TMUS,2018-03-16,2018-06-12,4,2,False,True,,gap_expired,0.064119837,62.487714283,Communication Services,15.8
4651,TMUS,2018-08-13,2018-09-12,2,1,False,True,,gap_expired,0.148658895,63.550401043,Communication Services,14.78
4652,TMUS,2019-01-14,2019-06-11,6,3,False,False,,gap_expired,-0.113297184,65.511590425,Communication Services,19.07
4653,TMUS,2019-09-05,2020-01-06,4,2,False,False,,gap_expired,0.294163994,75.317633739,Communication Services,16.27
4654,TMUS,2020-04-06,2020-04-06,1,1,False,False,,gap_expired,-0.029441187,84.688821542,Communication Services,45.24
4655,TMUS,2020-10-30,2021-01-15,4,3,False,True,,gap_expired,-0.376624171,107.372979274,Communication Services,38.02
4656,TMUS,2021-04-16,2021-06-07,3,1,False,True,,gap_expired,-0.087184696,129.06206928,Communication Services,16.25
4657,TMUS,2021-09-24,2021-10-29,2,2,False,False,,gap_expired,0.19764367,124.366800535,Communication Services,17.75
4658,TMUS,2022-01-04,2022-01-18,2,1,False,False,,gap_expired,0.467430919,110.928302746,Communication Services,16.91
4659,TMUS,2022-03-24,2022-03-24,1,1,False,False,,gap_expired,0.243890003,121.478153477,Communication Services,21.67
4660,TMUS,2022-07-18,2022-10-13,4,2,False,False,,gap_expired,-0.161019576,131.496690518,Communication Services,25.3
4661,TMUS,2022-12-23,2023-02-07,5,1,False,False,,gap_expired,-0.128056711,135.747569095,Communication Services,20.87
4662,TMUS,2023-05-30,2023-07-24,2,1,False,False,,gap_expired,0.021789456,131.525622783,Communication Services,17.46
4663,TMUS,2023-10-12,2023-12-07,3,2,False,True,,gap_expired,0.204748954,136.935827446,Communication Services,16.69
4664,TMUS,2024-06-26,2024-12-20,8,3,False,True,,gap_expired,0.242282694,172.415816699,Communication Services,12.55
4665,TNDM,2018-08-23,2018-08-23,1,1,False,True,,gap_expired,0.731586493,39.7,Healthcare,12.41
4666,TNDM,2019-02-04,2019-05-01,7,4,False,True,,gap_expired,0.476026463,43.18,Healthcare,15.73
4667,TNDM,2019-08-07,2019-08-07,1,1,False,False,,gap_expired,0.546930447,60.37,Healthcare,19.49
4668,TNDM,2019-10-08,2019-10-21,2,2,False,False,,gap_expired,0.93239859,53.54,Healthcare,20.28
4669,TNDM,2020-02-06,2020-02-06,1,1,False,True,,gap_expired,0.156617821,75.0,Healthcare,14.96
4670,TNDM,2020-05-05,2020-05-05,1,1,False,False,,gap_expired,-0.471810587,85.63,Healthcare,33.61
4671,TOL,2018-04-19,2018-04-19,1,1,False,False,,gap_expired,-0.17138198,38.054583494,Consumer Cyclical,15.96
4672,TOL,2018-09-11,2018-09-11,1,1,False,False,,gap_expired,0.007494534,33.628126728,Consumer Cyclical,13.22
4673,TOL,2019-03-08,2019-03-08,1,1,False,False,,gap_expired,-0.089694979,32.861109408,Consumer Cyclical,16.05
4674,TOL,2019-11-01,2019-11-01,1,1,False,False,,gap_expired,-0.004020874,38.066590611,Consumer Cyclical,12.3
4675,TOL,2020-02-21,2020-02-21,1,1,False,False,,gap_expired,-0.051059873,43.844926714,Consumer Cyclical,17.08
4676,TOL,2020-09-17,2020-10-08,3,2,False,True,,gap_expired,0.068860609,41.821418018,Consumer Cyclical,26.46
4677,TOL,2021-05-10,2021-05-10,1,1,False,False,,gap_expired,-0.271927571,62.685963989,Consumer Cyclical,19.66
4678,TOL,2021-08-05,2021-08-25,2,1,False,False,,gap_expired,-0.104979703,55.731139057,Consumer Cyclical,17.28
4679,TOL,2021-11-29,2021-12-10,2,2,False,False,,gap_expired,-0.136129962,61.148525905,Consumer Cyclical,22.96
4680,TOL,2022-02-24,2022-02-28,2,1,False,False,,gap_expired,0.250945078,49.096070895,Consumer Cyclical,30.32
4681,TOL,2022-06-02,2022-08-04,4,3,False,False,,gap_expired,0.449529138,48.05956425,Consumer Cyclical,24.72
4682,TOL,2023-07-26,2023-08-15,2,1,False,False,,gap_expired,0.571066507,79.147302411,Consumer Cyclical,13.19
4683,TOL,2023-12-07,2024-01-03,3,1,False,False,,gap_expired,0.281256377,89.124100503,Consumer Cyclical,13.06
4684,TOL,2024-03-28,2024-10-21,9,3,False,True,,gap_expired,-0.258056511,127.201621945,Consumer Cyclical,13.01
4685,TOST,2024-04-17,2024-04-17,1,1,False,False,,gap_expired,0.450020103,22.58,Technology,18.21
4686,TOYOF,2020-12-15,2020-12-15,1,1,False,False,,gap_expired,-1.025940226,65.746121884,Consumer Cyclical,22.89
4687,TPC,2022-04-06,2022-04-06,1,1,False,True,,gap_expired,-0.381373178,10.231069174,Industrials,22.1
4688,TPC,2023-08-21,2023-08-21,1,1,False,False,,gap_expired,1.207665863,8.592445949,Industrials,17.13
4689,TPH,2019-04-30,2019-04-30,1,1,False,False,,gap_expired,-0.12131472,12.98,Consumer Cyclical,13.12
4690,TPH,2023-07-26,2023-07-26,1,1,False,False,,gap_expired,0.235048078,32.0,Consumer Cyclical,13.19
4691,TPR,2018-04-06,2018-04-06,1,1,False,False,,gap_expired,-0.463039213,42.697620712,Consumer Cyclical,21.49
4692,TPR,2018-08-10,2018-08-14,3,1,False,False,,gap_expired,-0.480850234,39.133488979,Consumer Cyclical,13.16
4693,TPR,2020-11-13,2020-12-03,3,1,False,False,,gap_expired,0.347328591,24.325822656,Consumer Cyclical,23.1
4694,TPR,2021-03-16,2021-03-16,1,1,False,False,,gap_expired,-0.286068264,40.048322263,Consumer Cyclical,19.79
4695,TPR,2021-11-05,2021-11-05,1,1,False,False,,gap_expired,-0.046953667,37.914414958,Consumer Cyclical,16.48
4696,TPR,2022-10-19,2022-10-19,1,1,False,False,,gap_expired,-0.223674325,28.14976417,Consumer Cyclical,30.76
4697,TPR,2024-12-02,2024-12-02,1,1,False,False,,gap_expired,0.048575715,63.615213025,Consumer Cyclical,13.34
4698,TR5,2018-03-05,2018-03-05,1,1,False,False,,gap_expired,-0.424429969,65.645431106,Basic Materials,18.73
4699,TR5,2021-08-05,2021-08-05,1,1,False,False,,gap_expired,-0.249085474,47.465213184,Basic Materials,17.28
4700,TREE,2019-05-08,2019-06-19,2,2,False,True,,gap_expired,-0.400368485,378.38,Financial Services,19.4
4701,TREE,2019-11-04,2019-11-04,1,1,False,False,,gap_expired,-0.228629491,383.34,Financial Services,12.83
4702,TREX,2018-01-30,2018-01-30,1,1,False,False,,gap_expired,0.272039516,28.2125,Industrials,14.79
4703,TREX,2019-05-06,2019-05-06,1,1,False,True,,gap_expired,0.714449607,32.655,Industrials,15.44
4704,TREX,2019-07-30,2019-07-30,1,1,False,False,,gap_expired,0.61281556,40.88,Industrials,13.94
4705,TREX,2019-10-30,2019-10-30,1,1,False,False,,gap_expired,0.561265779,42.0,Industrials,12.33
4706,TREX,2021-03-05,2021-03-05,1,1,True,False,2021-03-05,gap_expired,-0.325674657,88.2,Industrials,24.66
4707,TREX,2023-09-20,2023-09-20,1,1,False,False,,gap_expired,-0.232113938,63.73,Industrials,15.14
4708,TRI,2020-11-05,2020-11-05,1,1,False,False,,gap_expired,0.064213809,79.610089288,Industrials,27.58
4709,TRIP,2023-05-18,2023-05-18,1,1,False,False,,gap_expired,-0.162870629,16.24,Consumer Cyclical,16.05
4710,TRMB,2019-02-25,2019-02-25,1,1,False,True,,gap_expired,-0.079163877,40.39,Technology,14.85
4711,TRN,2024-04-04,2024-04-04,1,1,False,False,,gap_expired,-0.069077856,25.490402076,Industrials,16.35
4712,TROW,2019-01-28,2019-01-28,1,1,False,False,,gap_expired,0.213617167,71.899777011,Financial Services,18.87
4713,TROW,2020-04-22,2020-04-22,1,1,False,False,,gap_expired,0.310435766,79.284203061,Financial Services,41.98
4714,TROW,2022-06-21,2022-06-21,1,1,False,False,,gap_expired,-0.168168148,92.630538523,Financial Services,30.19
4715,TROW,2024-05-28,2024-05-28,1,1,False,False,,gap_expired,-0.297475591,105.084894069,Financial Services,12.92
4716,TROW,2024-10-30,2024-10-30,1,1,False,False,,gap_expired,-0.232487851,104.760022367,Financial Services,20.35
4717,TRTN-PC,2021-05-05,2021-05-05,1,1,False,False,,gap_expired,-0.004888291,19.327459891,Industrials,19.15
4718,TRUL,2020-12-11,2020-12-11,1,1,False,False,,gap_expired,-1.18173185,1.045,Industrials,23.31
